Date,SGD_GDP_Billions,USD_GDP_Billions,Singapore,USA,SG_Interest_Rate,US_Interest_Rate,SP500,STI,ExchangeRate,Daily Exports(millions),Daily Imports(millions),Daily Balance(millions),FOREIGN RESERVES (US$ MILLION),GoldPrice,DXI
2020-03-30,108.8072194,19951.7101,0.51,2.27,0.27,0.65,2626.7,2416.23999,1.4234,82.80322580645162,79.0,3.806451612903226,300313.0516129032,1643.2,98.309998
2020-03-31,108.6161097,19932.42655,0.51,2.27,0.27,0.65,2584.6,2481.22998,1.4215,82.80322580645162,79.0,3.806451612903226,301042.9258064516,1596.6,99.25
2020-04-01,108.425,19913.143,0.51,2.27,0.09,0.05,2470.5,2440.27002,1.436,79.19,117.65,-38.46,301772.8,1591.4,99.010002
2020-04-02,108.5505633,19932.41519,0.51,2.27,0.09,0.05,2526.9,2453.030029,1.4304,79.19,117.65,-38.46,301746.74666666664,1637.7,99.510002
2020-04-03,108.6761267,19951.68738,0.51,2.27,0.09,0.05,2488.7,2389.290039,1.4384,79.19,117.65,-38.46,301720.6933333333,1645.7,100.199997
2020-04-06,109.0528167,20009.50394,0.51,2.27,0.09,0.05,2663.7,2470.590088,1.4322,79.19,117.65,-38.46,301642.5333333333,1693.9,100.660004
2020-04-07,109.17838,20028.77613,0.51,2.27,0.09,0.05,2659.4,2571.889893,1.4231,79.19,117.65,-38.46,301616.48,1683.7,100.75
2020-04-08,109.3039433,20048.04832,0.51,2.27,0.09,0.05,2750.0,2539.439941,1.4252,79.19,117.65,-38.46,301590.42666666664,1684.3,99.910004
2020-04-09,109.4295067,20067.32051,0.51,2.27,0.09,0.05,2789.8,2571.320068,1.4165,79.19,117.65,-38.46,301564.3733333333,1752.8,100.129997
2020-04-13,109.93176,20144.40927,0.51,2.27,0.09,0.05,2761.6,2567.25,1.4153,79.19,117.65,-38.46,301460.16,1761.4,99.489998
2020-04-14,110.0573233,20163.68146,0.51,2.27,0.09,0.05,2846.1,2634.570068,1.4133,79.19,117.65,-38.46,301434.1066666667,1768.9,99.379997
2020-04-15,110.1828867,20182.95364,0.51,2.27,0.09,0.05,2783.4,2605.560059,1.4231,79.19,117.65,-38.46,301408.05333333334,1740.2,98.82
2020-04-16,110.30845,20202.22583,0.51,2.27,0.09,0.05,2799.6,2612.25,1.4277,79.19,117.65,-38.46,301382.0,1731.7,99.629997
2020-04-17,110.4340133,20221.49802,0.51,2.27,0.09,0.05,2874.6,2614.600098,1.4214,79.19,117.65,-38.46,301355.94666666666,1698.8,99.860001
2020-04-20,110.8107033,20279.31459,0.51,2.27,0.09,0.05,2823.2,2597.850098,1.4209,79.19,117.65,-38.46,301277.7866666667,1711.2,99.709999
2020-04-21,110.9362667,20298.58678,0.51,2.27,0.09,0.05,2736.6,2551.919922,1.4313,79.19,117.65,-38.46,301251.73333333334,1687.8,99.940002
2020-04-22,111.06183,20317.85897,0.51,2.27,0.09,0.05,2799.3,2550.040039,1.4268,79.19,117.65,-38.46,301225.68,1738.3,100.209999
2020-04-23,111.1873933,20337.13116,0.51,2.27,0.09,0.05,2797.8,2542.370117,1.4242,79.19,117.65,-38.46,301199.62666666665,1745.4,100.449997
2020-04-24,111.3129567,20356.40334,0.51,2.27,0.09,0.05,2836.7,2518.159912,1.4243,79.19,117.65,-38.46,301173.57333333336,1735.6,100.5
2020-04-27,111.6896467,20414.21991,0.51,2.27,0.09,0.05,2878.5,2549.399902,1.4183,79.19,117.65,-38.46,301095.41333333333,1723.8,100.230003
2020-04-28,111.81521,20433.4921,0.51,2.27,0.09,0.05,2863.4,2562.949951,1.4169,79.19,117.65,-38.46,301069.36,1722.2,100.059998
2020-04-29,111.9407733,20452.76429,0.51,2.27,0.09,0.05,2939.5,2574.72998,1.4115,79.19,117.65,-38.46,301043.3066666667,1713.4,99.879997
2020-04-30,112.0663367,20472.03648,0.51,2.27,0.09,0.05,2912.4,2624.22998,1.4107,79.19,117.65,-38.46,301017.25333333336,1694.2,99.480003
2020-05-01,112.1919,20491.30867,0.51,2.27,0.12,0.05,2830.7,,1.4151,65.7483870967742,109.18387096774192,-43.435483870967744,300991.2,1700.9,99.129997
2020-05-04,112.5564387,20547.26018,0.51,2.27,0.12,0.05,2842.7,2563.689941,1.4165,65.7483870967742,109.18387096774192,-43.435483870967744,302104.6258064516,1713.3,99.089996
2020-05-05,112.6779516,20565.91069,0.51,2.27,0.12,0.05,2868.4,2572.360107,1.4155,65.7483870967742,109.18387096774192,-43.435483870967744,302475.7677419355,1710.6,99.510002
2020-05-06,112.7994645,20584.56119,0.51,2.27,0.12,0.05,2848.4,2591.600098,1.4206,65.7483870967742,109.18387096774192,-43.435483870967744,302846.90967741935,1688.5,99.800003
2020-05-07,112.9209774,20603.2117,0.51,2.27,0.12,0.05,2881.2,,1.4138,65.7483870967742,109.18387096774192,-43.435483870967744,303218.05161290325,1725.8,100.209999
2020-05-08,113.0424903,20621.8622,0.51,2.27,0.12,0.05,2929.8,2591.879883,1.4125,65.7483870967742,109.18387096774192,-43.435483870967744,303589.1935483871,1713.9,99.839996
2020-05-11,113.407029,20677.81372,0.51,2.27,0.12,0.05,2930.3,2611.310059,1.4168,65.7483870967742,109.18387096774192,-43.435483870967744,304702.61935483874,1698.0,99.669998
2020-05-12,113.5285419,20696.46423,0.51,2.27,0.12,0.05,2870.1,2587.810059,1.4175,65.7483870967742,109.18387096774192,-43.435483870967744,305073.7612903226,1706.8,100.230003
2020-05-13,113.6500548,20715.11473,0.51,2.27,0.12,0.05,2820.0,2572.01001,1.4198,65.7483870967742,109.18387096774192,-43.435483870967744,305444.9032258064,1716.4,100.010002
2020-05-14,113.7715677,20733.76524,0.51,2.27,0.12,0.05,2852.5,2522.310059,1.4232,65.7483870967742,109.18387096774192,-43.435483870967744,305816.0451612903,1740.9,100.190002
2020-05-15,113.8930806,20752.41574,0.51,2.27,0.12,0.05,2863.7,2523.550049,1.4271,65.7483870967742,109.18387096774192,-43.435483870967744,306187.18709677417,1756.3,100.260002
2020-05-18,114.2576194,20808.36726,0.51,2.27,0.12,0.05,2953.9,2539.280029,1.418,65.7483870967742,109.18387096774192,-43.435483870967744,307300.6129032258,1734.4,100.360001
2020-05-19,114.3791323,20827.01776,0.51,2.27,0.12,0.05,2922.9,2581.330078,1.416,65.7483870967742,109.18387096774192,-43.435483870967744,307671.75483870966,1745.6,99.620003
2020-05-20,114.5006452,20845.66827,0.51,2.27,0.12,0.05,2971.6,2561.939941,1.4125,65.7483870967742,109.18387096774192,-43.435483870967744,308042.8967741936,1752.1,99.550003
2020-05-21,114.6221581,20864.31877,0.51,2.27,0.12,0.05,2948.5,2555.340088,1.4172,65.7483870967742,109.18387096774192,-43.435483870967744,308414.0387096774,1721.9,99.18
2020-05-22,114.743671,20882.96928,0.51,2.27,0.12,0.05,2955.4,2499.830078,1.425,65.7483870967742,109.18387096774192,-43.435483870967744,308785.18064516125,1735.5,99.419998
2020-05-26,115.2297226,20957.5713,0.51,2.27,0.12,0.05,2991.8,2530.300049,1.4162,65.7483870967742,109.18387096774192,-43.435483870967744,310269.74838709674,1717.3,99.769997
2020-05-27,115.3512355,20976.22181,0.51,2.27,0.12,0.05,3036.1,2519.47998,1.42,65.7483870967742,109.18387096774192,-43.435483870967744,310640.89032258064,1710.7,99.019997
2020-05-28,115.4727484,20994.87231,0.51,2.27,0.12,0.05,3029.7,2515.23999,1.4173,65.7483870967742,109.18387096774192,-43.435483870967744,311012.0322580645,1728.3,98.910004
2020-05-29,115.5942613,21013.52282,0.51,2.27,0.12,0.05,3044.3,2510.75,1.4115,65.7483870967742,109.18387096774192,-43.435483870967744,311383.1741935484,1751.7,98.519997
2020-06-01,115.9588,21069.47433,0.51,2.27,0.16,0.08,3055.7,2550.860107,1.4073,69.38333333333334,78.94666666666667,-9.563333333333333,312496.6,1750.3,98.300003
2020-06-02,116.0843633,21088.74652,0.51,2.27,0.16,0.08,3080.8,2611.629883,1.4002,69.38333333333334,78.94666666666667,-9.563333333333333,312791.73333333334,1734.0,97.839996
2020-06-03,116.2099267,21108.01871,0.51,2.27,0.16,0.08,3122.9,2700.389893,1.3975,69.38333333333334,78.94666666666667,-9.563333333333333,313086.86666666664,1704.8,97.57
2020-06-04,116.33549,21127.2909,0.51,2.27,0.16,0.08,3112.3,2707.199951,1.398,69.38333333333334,78.94666666666667,-9.563333333333333,313382.0,1727.4,97.32
2020-06-05,116.4610533,21146.56309,0.51,2.27,0.16,0.08,3193.9,2751.5,1.3925,69.38333333333334,78.94666666666667,-9.563333333333333,313677.1333333333,1683.0,96.739998
2020-06-08,116.8377433,21204.37966,0.51,2.27,0.16,0.08,3232.4,2796.969971,1.3873,69.38333333333334,78.94666666666667,-9.563333333333333,314562.5333333333,1705.1,96.839996
2020-06-09,116.9633067,21223.65184,0.51,2.27,0.16,0.08,3207.2,2794.169922,1.3886,69.38333333333334,78.94666666666667,-9.563333333333333,314857.6666666666,1721.9,96.629997
2020-06-10,117.08887,21242.92403,0.51,2.27,0.16,0.08,3190.1,2800.570068,1.383,69.38333333333334,78.94666666666667,-9.563333333333333,315152.8,1720.7,96.43
2020-06-11,117.2144333,21262.19622,0.51,2.27,0.16,0.08,3002.1,2704.209961,1.3929,69.38333333333334,78.94666666666667,-9.563333333333333,315447.9333333333,1739.8,96.089996
2020-06-12,117.3399967,21281.46841,0.51,2.27,0.16,0.08,3041.3,2684.629883,1.392,69.38333333333334,78.94666666666667,-9.563333333333333,315743.06666666665,1737.3,96.809998
2020-06-15,117.7166867,21339.28498,0.51,2.27,0.16,0.08,3066.6,2613.879883,1.3908,69.38333333333334,78.94666666666667,-9.563333333333333,316628.4666666666,1727.2,97.089996
2020-06-16,117.84225,21358.55717,0.51,2.27,0.16,0.08,3124.7,2666.850098,1.3946,69.38333333333334,78.94666666666667,-9.563333333333333,316923.6,1736.5,96.559998
2020-06-17,117.9678133,21377.82936,0.51,2.27,0.16,0.08,3113.5,2669.620117,1.3929,69.38333333333334,78.94666666666667,-9.563333333333333,317218.73333333334,1735.6,97.010002
2020-06-18,118.0933767,21397.10154,0.51,2.27,0.16,0.08,3115.3,2665.659912,1.394,69.38333333333334,78.94666666666667,-9.563333333333333,317513.86666666664,1731.1,97.080002
2020-06-19,118.21894,21416.37373,0.51,2.27,0.16,0.08,3097.7,2634.830078,1.397,69.38333333333334,78.94666666666667,-9.563333333333333,317809.0,1753.0,97.419998
2020-06-22,118.59563,21474.1903,0.51,2.27,0.16,0.08,3117.9,2629.689941,1.3922,69.38333333333334,78.94666666666667,-9.563333333333333,318694.4,1766.4,97.660004
2020-06-23,118.7211933,21493.46249,0.51,2.27,0.16,0.08,3131.3,2634.919922,1.3909,69.38333333333334,78.94666666666667,-9.563333333333333,318989.5333333333,1782.0,96.93
2020-06-24,118.8467567,21512.73468,0.51,2.27,0.16,0.08,3050.3,2628.620117,1.3929,69.38333333333334,78.94666666666667,-9.563333333333333,319284.6666666666,1775.1,96.660004
2020-06-25,118.97232,21532.00687,0.51,2.27,0.16,0.08,3083.8,2590.149902,1.3911,69.38333333333334,78.94666666666667,-9.563333333333333,319579.8,1770.6,97.239998
2020-06-26,119.0978833,21551.27906,0.51,2.27,0.16,0.08,3009.1,2604.51001,1.3929,69.38333333333334,78.94666666666667,-9.563333333333333,319874.9333333333,1780.3,97.349998
2020-06-29,119.4745733,21609.09562,0.51,2.27,0.16,0.08,3053.2,2574.100098,1.3935,69.38333333333334,78.94666666666667,-9.563333333333333,320760.3333333333,1781.2,97.5
2020-06-30,119.6001367,21628.36781,0.51,2.27,0.16,0.08,3100.3,2589.909912,1.3931,69.38333333333334,78.94666666666667,-9.563333333333333,321055.4666666666,1800.5,97.400002
2020-07-01,119.7257,21647.64,0.51,2.27,0.1,0.09,3115.9,2610.169922,1.3936,60.08064516129032,107.6516129032258,-47.57419354838709,321350.6,1779.9,97.389999
2020-07-02,119.8131108,21651.69228,0.51,2.27,0.1,0.09,3130.0,2636.689941,1.3944,60.08064516129032,107.6516129032258,-47.57419354838709,321549.94193548383,1790.0,97.150002
2020-07-06,120.1627538,21667.9014,0.51,2.27,0.1,0.09,3179.7,2689.610107,1.392,60.08064516129032,107.6516129032258,-47.57419354838709,322347.3096774193,1799.0,97.150002
2020-07-07,120.2501645,21671.95368,0.51,2.27,0.1,0.09,3145.3,2661.419922,1.3949,60.08064516129032,107.6516129032258,-47.57419354838709,322546.6516129032,1809.9,96.75
2020-07-08,120.3375753,21676.00596,0.51,2.27,0.1,0.09,3169.9,2669.48999,1.391,60.08064516129032,107.6516129032258,-47.57419354838709,322745.9935483871,1820.6,96.989998
2020-07-09,120.424986,21680.05824,0.51,2.27,0.1,0.09,3152.1,2652.649902,1.3924,60.08064516129032,107.6516129032258,-47.57419354838709,322945.33548387093,1803.8,96.449997
2020-07-10,120.5123968,21684.11052,0.51,2.27,0.1,0.09,3185.0,,1.3909,60.08064516129032,107.6516129032258,-47.57419354838709,323144.67741935485,1801.9,96.75
2020-07-13,120.774629,21696.26735,0.51,2.27,0.1,0.09,3155.2,2631.080078,1.3899,60.08064516129032,107.6516129032258,-47.57419354838709,323742.7032258064,1814.1,96.660004
2020-07-14,120.8620398,21700.31963,0.51,2.27,0.1,0.09,3197.5,2620.189941,1.3918,60.08064516129032,107.6516129032258,-47.57419354838709,323942.0451612903,1813.4,96.540001
2020-07-15,120.9494505,21704.37191,0.51,2.27,0.1,0.09,3226.6,2648.899902,1.3888,60.08064516129032,107.6516129032258,-47.57419354838709,324141.3870967742,1813.8,96.169998
2020-07-16,121.0368613,21708.42419,0.51,2.27,0.1,0.09,3215.6,2623.669922,1.3921,60.08064516129032,107.6516129032258,-47.57419354838709,324340.72903225804,1800.3,96.0
2020-07-17,121.124272,21712.47647,0.51,2.27,0.1,0.09,3224.7,2618.47998,1.3897,60.08064516129032,107.6516129032258,-47.57419354838709,324540.07096774195,1810.0,96.279999
2020-07-20,121.3865043,21724.63331,0.51,2.27,0.1,0.09,3251.8,2616.300049,1.3887,60.08064516129032,107.6516129032258,-47.57419354838709,325138.0967741936,1817.4,96.010002
2020-07-21,121.4739151,21728.68559,0.51,2.27,0.1,0.09,3257.3,2629.449951,1.383,60.08064516129032,107.6516129032258,-47.57419354838709,325337.43870967743,1843.9,95.75
2020-07-22,121.5613258,21732.73787,0.51,2.27,0.1,0.09,3276.0,2594.530029,1.3853,60.08064516129032,107.6516129032258,-47.57419354838709,325536.7806451613,1865.1,95.129997
2020-07-23,121.6487366,21736.79015,0.51,2.27,0.1,0.09,3235.7,2612.350098,1.3857,60.08064516129032,107.6516129032258,-47.57419354838709,325736.12258064514,1890.0,94.980003
2020-07-24,121.7361473,21740.84243,0.51,2.27,0.1,0.09,3215.6,2579.51001,1.3821,60.08064516129032,107.6516129032258,-47.57419354838709,325935.46451612905,1897.5,94.769997
2020-07-27,121.9983796,21752.99927,0.51,2.27,0.1,0.09,3239.4,2575.790039,1.3785,60.08064516129032,107.6516129032258,-47.57419354838709,326533.4903225807,1931.0,94.349998
2020-07-28,122.0857903,21757.05155,0.51,2.27,0.1,0.09,3218.4,2582.969971,1.3788,60.08064516129032,107.6516129032258,-47.57419354838709,326732.83225806453,1944.6,93.580002
2020-07-29,122.1732011,21761.10383,0.51,2.27,0.1,0.09,3258.4,2573.449951,1.3733,60.08064516129032,107.6516129032258,-47.57419354838709,326932.1741935484,1953.4,93.75
2020-07-30,122.2606118,21765.15611,0.51,2.27,0.1,0.09,3246.2,2529.820068,1.3718,60.08064516129032,107.6516129032258,-47.57419354838709,327131.51612903224,1966.8,93.32
2020-07-31,122.3480226,21769.20839,0.51,2.27,0.1,0.09,3271.1,,1.3743,60.08064516129032,107.6516129032258,-47.57419354838709,327330.85806451616,1985.9,92.82
2020-08-03,122.6102548,21781.36523,0.51,2.27,0.21,0.1,3294.6,2484.909912,1.376,67.58709677419354,63.53225806451613,4.051612903225807,327561.9032258065,1986.3,93.459999
2020-08-04,122.6976656,21785.41751,0.51,2.27,0.21,0.1,3306.5,2515.699951,1.373,67.58709677419354,63.53225806451613,4.051612903225807,327577.75483870966,2021.0,93.559998
2020-08-05,122.7850763,21789.46978,0.51,2.27,0.21,0.1,3327.8,2532.689941,1.3695,67.58709677419354,63.53225806451613,4.051612903225807,327593.6064516129,2049.3,93.230003
2020-08-06,122.8724871,21793.52206,0.51,2.27,0.21,0.1,3349.2,2559.100098,1.3685,67.58709677419354,63.53225806451613,4.051612903225807,327609.45806451613,2069.4,92.769997
2020-08-07,122.9598978,21797.57434,0.51,2.27,0.21,0.1,3351.3,2545.51001,1.3724,67.58709677419354,63.53225806451613,4.051612903225807,327625.30967741937,2028.0,92.809998
2020-08-10,123.2221301,21809.73118,0.51,2.27,0.21,0.1,3360.5,,1.3736,67.58709677419354,63.53225806451613,4.051612903225807,327672.864516129,2039.7,93.389999
2020-08-11,123.3095409,21813.78346,0.51,2.27,0.21,0.1,3333.7,2544.149902,1.373,67.58709677419354,63.53225806451613,4.051612903225807,327688.71612903225,1946.3,93.599998
2020-08-12,123.3969516,21817.83574,0.51,2.27,0.21,0.1,3380.3,2563.199951,1.372,67.58709677419354,63.53225806451613,4.051612903225807,327704.5677419355,1949.0,93.68
2020-08-13,123.4843624,21821.88802,0.51,2.27,0.21,0.1,3373.4,2595.969971,1.3723,67.58709677419354,63.53225806451613,4.051612903225807,327720.4193548387,1970.4,93.370003
2020-08-14,123.5717731,21825.9403,0.51,2.27,0.21,0.1,3372.8,2581.320068,1.3704,67.58709677419354,63.53225806451613,4.051612903225807,327736.2709677419,1949.8,93.220001
2020-08-17,123.8340054,21838.09714,0.51,2.27,0.21,0.1,3382.0,2571.550049,1.3676,67.58709677419354,63.53225806451613,4.051612903225807,327783.8258064516,1998.7,93.099998
2020-08-18,123.9214161,21842.14942,0.51,2.27,0.21,0.1,3389.8,2563.090088,1.3643,67.58709677419354,63.53225806451613,4.051612903225807,327799.67741935485,2013.1,92.82
2020-08-19,124.0088269,21846.2017,0.51,2.27,0.21,0.1,3374.8,2561.040039,1.3702,67.58709677419354,63.53225806451613,4.051612903225807,327815.5290322581,1970.3,92.279999
2020-08-20,124.0962376,21850.25398,0.51,2.27,0.21,0.1,3385.5,2527.919922,1.3669,67.58709677419354,63.53225806451613,4.051612903225807,327831.38064516126,1946.5,92.959999
2020-08-21,124.1836484,21854.30626,0.51,2.27,0.21,0.1,3397.2,2528.540039,1.3707,67.58709677419354,63.53225806451613,4.051612903225807,327847.2322580645,1947.0,92.720001
2020-08-24,124.4458806,21866.4631,0.51,2.27,0.21,0.1,3431.3,2538.610107,1.3701,67.58709677419354,63.53225806451613,4.051612903225807,327894.7870967742,1939.2,93.199997
2020-08-25,124.5332914,21870.51538,0.51,2.27,0.21,0.1,3443.6,2559.030029,1.3678,67.58709677419354,63.53225806451613,4.051612903225807,327910.6387096774,1923.1,93.279999
2020-08-26,124.6207022,21874.56766,0.51,2.27,0.21,0.1,3478.7,2542.080078,1.3655,67.58709677419354,63.53225806451613,4.051612903225807,327926.4903225806,1952.5,93.019997
2020-08-27,124.7081129,21878.61994,0.51,2.27,0.21,0.1,3484.6,2519.810059,1.3656,67.58709677419354,63.53225806451613,4.051612903225807,327942.34193548386,1932.6,92.849998
2020-08-28,124.7955237,21882.67222,0.51,2.27,0.21,0.1,3508.0,2539.629883,1.3578,67.58709677419354,63.53225806451613,4.051612903225807,327958.1935483871,1974.9,93.019997
2020-08-31,125.0577559,21894.82905,0.51,2.27,0.21,0.1,3500.3,2532.51001,1.3601,67.58709677419354,63.53225806451613,4.051612903225807,328005.74838709674,1978.6,92.300003
2020-09-01,125.1451667,21898.88133,0.51,2.27,0.08,0.09,3526.7,2538.550049,1.3613,71.95,71.95333333333333,0.0,328021.6,1978.9,92.18
2020-09-02,125.2354911,21903.06869,0.51,2.27,0.08,0.09,3580.8,2539.939941,1.3624,71.95,71.95333333333333,0.0,328355.85,1944.7,92.279999
2020-09-03,125.3258156,21907.25604,0.51,2.27,0.08,0.09,3455.1,2531.790039,1.3646,71.95,71.95333333333333,0.0,328690.1,1937.8,92.660004
2020-09-04,125.41614,21911.4434,0.51,2.27,0.08,0.09,3427.0,2509.639893,1.3643,71.95,71.95333333333333,0.0,329024.35,1934.3,92.800003
2020-09-08,125.7774378,21928.19282,0.51,2.27,0.08,0.09,3331.8,2504.76001,1.3705,71.95,71.95333333333333,0.0,330361.35,1939.5,93.050003
2020-09-09,125.8677622,21932.38018,0.51,2.27,0.08,0.09,3399.0,2499.330078,1.3663,71.95,71.95333333333333,0.0,330695.6,1954.9,93.580002
2020-09-10,125.9580867,21936.56753,0.51,2.27,0.08,0.09,3339.2,2492.090088,1.3698,71.95,71.95333333333333,0.0,331029.85,1964.3,93.230003
2020-09-11,126.0484111,21940.75489,0.51,2.27,0.08,0.09,3341.0,2490.090088,1.3681,71.95,71.95333333333333,0.0,331364.1,1947.9,93.330002
2020-09-14,126.3193844,21953.31696,0.51,2.27,0.08,0.09,3383.5,2482.550049,1.3642,71.95,71.95333333333333,0.0,332366.85,1963.7,93.290001
2020-09-15,126.4097089,21957.50431,0.51,2.27,0.08,0.09,3401.2,2485.830078,1.361,71.95,71.95333333333333,0.0,332701.1,1966.2,93.059998
2020-09-16,126.5000333,21961.69167,0.51,2.27,0.08,0.09,3385.5,2505.149902,1.3585,71.95,71.95333333333333,0.0,333035.35,1970.5,93.080002
2020-09-17,126.5903578,21965.87902,0.51,2.27,0.08,0.09,3357.0,2500.780029,1.3567,71.95,71.95333333333333,0.0,333369.6,1949.9,93.150002
2020-09-18,126.6806822,21970.06638,0.51,2.27,0.08,0.09,3319.5,2497.709961,1.3594,71.95,71.95333333333333,0.0,333703.85,1962.1,92.860001
2020-09-21,126.9516556,21982.62844,0.51,2.27,0.08,0.09,3281.1,2485.709961,1.362,71.95,71.95333333333333,0.0,334706.6,1910.6,93.010002
2020-09-22,127.04198,21986.8158,0.51,2.27,0.08,0.09,3315.6,2463.290039,1.3644,71.95,71.95333333333333,0.0,335040.85,1907.6,93.550003
2020-09-23,127.1323044,21991.00316,0.51,2.27,0.08,0.09,3236.9,2481.139893,1.3729,71.95,71.95333333333333,0.0,335375.1,1868.4,93.989998
2020-09-24,127.2226289,21995.19051,0.51,2.27,0.08,0.09,3246.6,2450.820068,1.3752,71.95,71.95333333333333,0.0,335709.35,1876.9,94.379997
2020-09-25,127.3129533,21999.37787,0.51,2.27,0.08,0.09,3298.5,2472.280029,1.3771,71.95,71.95333333333333,0.0,336043.6,1866.3,94.32
2020-09-28,127.5839267,22011.93993,0.51,2.27,0.08,0.09,3351.6,2483.01001,1.3721,71.95,71.95333333333333,0.0,337046.35,1882.3,94.580002
2020-09-29,127.6742511,22016.12729,0.51,2.27,0.08,0.09,3335.5,2471.610107,1.3685,71.95,71.95333333333333,0.0,337380.6,1903.2,94.239998
2020-09-30,127.7645756,22020.31464,0.51,2.27,0.08,0.09,3363.0,2466.620117,1.3652,71.95,71.95333333333333,0.0,337714.85,1895.5,93.849998
2020-10-01,127.8549,22024.502,0.51,2.27,0.31,0.09,3380.8,2500.73999,1.3626,73.19999999999999,73.01290322580645,0.1870967741935484,338049.1,1916.3,93.800003
2020-10-02,127.9418731,22030.69214,0.51,2.27,0.31,0.09,3348.4,2496.110107,1.3638,73.19999999999999,73.01290322580645,0.1870967741935484,338519.38064516126,1907.6,93.730003
2020-10-05,128.2027925,22049.26256,0.51,2.27,0.31,0.09,3408.6,2517.22998,1.3599,73.19999999999999,73.01290322580645,0.1870967741935484,339930.2225806451,1920.1,93.809998
2020-10-06,128.2897656,22055.4527,0.51,2.27,0.31,0.09,3360.9,2529.26001,1.3627,73.19999999999999,73.01290322580645,0.1870967741935484,340400.5032258064,1908.8,93.440002
2020-10-07,128.3767387,22061.64284,0.51,2.27,0.31,0.09,3419.4,2538.360107,1.3592,73.19999999999999,73.01290322580645,0.1870967741935484,340870.78387096775,1890.8,93.830002
2020-10-08,128.4637118,22067.83298,0.51,2.27,0.31,0.09,3446.8,2543.110107,1.358,73.19999999999999,73.01290322580645,0.1870967741935484,341341.06451612903,1895.1,93.610001
2020-10-09,128.5506849,22074.02312,0.51,2.27,0.31,0.09,3477.1,2532.959961,1.3527,73.19999999999999,73.01290322580645,0.1870967741935484,341811.3451612903,1926.2,93.559998
2020-10-12,128.8116043,22092.59354,0.51,2.27,0.31,0.09,3534.2,2552.419922,1.357,73.19999999999999,73.01290322580645,0.1870967741935484,343222.18709677417,1928.9,93.059998
2020-10-13,128.8985774,22098.78368,0.51,2.27,0.31,0.09,3511.9,2567.649902,1.3598,73.19999999999999,73.01290322580645,0.1870967741935484,343692.46774193546,1894.6,93.029999
2020-10-14,128.9855505,22104.97382,0.51,2.27,0.31,0.09,3488.7,2555.590088,1.357,73.19999999999999,73.01290322580645,0.1870967741935484,344162.74838709674,1907.3,93.540001
2020-10-15,129.0725237,22111.16396,0.51,2.27,0.31,0.09,3483.3,2523.620117,1.3596,73.19999999999999,73.01290322580645,0.1870967741935484,344633.029032258,1908.9,93.43
2020-10-16,129.1594968,22117.3541,0.51,2.27,0.31,0.09,3483.8,2533.02002,1.3579,73.19999999999999,73.01290322580645,0.1870967741935484,345103.3096774193,1906.4,93.800003
2020-10-19,129.4204161,22135.92452,0.51,2.27,0.31,0.09,3426.9,2543.570068,1.3578,73.19999999999999,73.01290322580645,0.1870967741935484,346514.1516129032,1911.7,93.720001
2020-10-20,129.5073892,22142.11466,0.51,2.27,0.31,0.09,3443.1,2528.639893,1.3572,73.19999999999999,73.01290322580645,0.1870967741935484,346984.4322580645,1915.4,93.419998
2020-10-21,129.5943624,22148.3048,0.51,2.27,0.31,0.09,3435.6,2525.610107,1.3539,73.19999999999999,73.01290322580645,0.1870967741935484,347454.7129032258,1929.5,93.050003
2020-10-22,129.6813355,22154.49494,0.51,2.27,0.31,0.09,3453.5,2528.409912,1.3568,73.19999999999999,73.01290322580645,0.1870967741935484,347924.9935483871,1904.6,92.669998
2020-10-23,129.7683086,22160.68508,0.51,2.27,0.31,0.09,3465.4,2537.389893,1.3573,73.19999999999999,73.01290322580645,0.1870967741935484,348395.2741935484,1905.2,92.93
2020-10-26,130.029228,22179.25549,0.51,2.27,0.31,0.09,3401.0,2523.310059,1.3612,73.19999999999999,73.01290322580645,0.1870967741935484,349806.1161290322,1905.7,92.760002
2020-10-27,130.1162011,22185.44563,0.51,2.27,0.31,0.09,3390.7,2512.870117,1.3605,73.19999999999999,73.01290322580645,0.1870967741935484,350276.3967741935,1911.9,93.07
2020-10-28,130.2031742,22191.63577,0.51,2.27,0.31,0.09,3271.0,2483.47998,1.365,73.19999999999999,73.01290322580645,0.1870967741935484,350746.67741935485,1879.2,93.150002
2020-10-29,130.2901473,22197.82591,0.51,2.27,0.31,0.09,3310.1,2450.679932,1.3668,73.19999999999999,73.01290322580645,0.1870967741935484,351216.95806451613,1868.0,93.459999
2020-10-30,130.3771204,22204.01605,0.51,2.27,0.31,0.09,3270.0,2423.840088,1.366,73.19999999999999,73.01290322580645,0.1870967741935484,351687.2387096774,1879.9,93.919998
2020-11-02,130.6409389,22222.79281,0.51,2.27,0.18,0.09,3310.2,2443.129883,1.3645,73.00666666666666,66.28333333333333,6.723333333333333,352950.36666666664,1892.5,93.889999
2020-11-03,130.7308111,22229.18929,0.51,2.27,0.18,0.09,3369.2,2497.219971,1.3597,73.00666666666666,66.28333333333333,6.723333333333333,353272.93333333335,1910.4,94.050003
2020-11-04,130.8206833,22235.58577,0.51,2.27,0.18,0.09,3443.4,2515.97998,1.3575,73.00666666666666,66.28333333333333,6.723333333333333,353595.5,1896.2,93.089996
